,meanRR,minRR,maxRR,sdRR,modeRR,nBB,meanBB,SDSDb,CVNNb,SDNNb,RMSSDb,medianBB,q20BB,q80BB,minBB,maxBB,meanTT,SDTT,medianTT,q20TT,q80TT,minTT,maxTT,meanBA,SDBA,medianBA,q20BA,q80BA,minBA,maxBA,meanBW,SDBW,medianBW,q20BW,q80BW,minBW,maxBW,max_rsp,min_rsp,mean_rsp,sd_rsp,ku_rsp,sk_rsp,median_rsp,q1_rsp,q3_rsp,q05_rsp,q95_rsp,totalpower_rsp,LF_rsp,HF_rsp,VLF_rsp,VHF_rsp,LF/HF_rsp,rLF_rsp,rHF_rsp,peakLF_rsp,peakHF_rsp,SD1_rrv,SD2_rrv,SD1SD2_rrv,apEn_rrv
j9h8_Counting1,13.983224810635733,8.214676889375685,19.736842105263158,3.8135942242933973,11.522165215887473,11.0,4686.0,1929.376075315541,1474.7526140771113,0.3147145996750131,1965.4050981922278,3850.0,3558.0,5984.0,3040.0,7304.0,2561.090909090909,1027.9945573383914,1897.0,1822.0,3537.0,1752.0,4933.0,1.7371186206085563,0.4042379961194016,1.6895602343530767,1.3356921419519945,2.1558329546076904,1.1737655907408437,2.3775790340354774,12415.416666666666,8344.240288549674,10888.5,4594.0,20596.000000000004,275.0,28447.0,1.5227096633997745,-1.4939070489064012,4.7369515717340015e-17,0.5991336100470708,-0.1449835087774809,0.10226946269521475,0.005167096035132628,-0.3806553184016823,0.3260848211551562,-0.9848648192440066,1.1088739096555718,111549.15243296353,88400.13860700464,23147.58003794964,0.0,1.433788009250738,3.818979714599787,79.24871945465226,20.751280545347747,0.08695652173913043,0.17391304347826086,682.137453157353,712.3253645631327,0.9576206142479654,0.09531017980432521
j9h8_Counting2,15.342395327748479,10.152284263959391,18.75,2.939941516246033,8.597715736040609,13.0,4088.0,1253.9478989708198,934.3674124981359,0.22856345706901562,1253.9494939324045,3652.0,3329.6000000000004,5043.200000000002,3200.0,5910.0,2039.357142857143,431.6780558211767,1826.0,1729.2,2457.2,1619.0,2947.0,1.613638875767989,0.33187355705506966,1.645866678812713,1.38065312668363,1.7388437047684597,0.9942416122049116,2.4876010880453276,14522.51724137931,8830.47290732179,14193.0,5798.200000000001,23710.800000000003,798.0,29349.0,1.7436445041338091,-1.0660624275588415,1.7053025658242403e-17,0.5868057501370288,-0.5680507185959796,0.31982399905185227,-0.04293762967109821,-0.46743809878843995,0.4647656984617201,-0.878858669377894,0.944303844332372,60708.74535331722,16626.625687122683,44077.05095738741,0.0,5.068708807131043,0.37721728940524835,27.389816574852155,72.61018342514784,0.08333333333333333,0.20833333333333331,443.3375313084452,500.5445368129926,0.8857104587160435,0.026595320104917164
j9h8_Counting3,11.521752734365897,5.2264808362369335,17.40139211136891,4.515335852422123,12.174911275131976,9.0,6276.222222222223,2123.082649710086,2813.8627376211584,0.4483370151646501,2174.3218483012124,4424.0,3806.0,8600.400000000001,3448.0,11480.0,2528.4,723.4188551593054,2161.5,1968.6000000000001,3162.8,1778.0,3825.0,1.950899184205833,0.41725554235238316,1.9075388166934164,1.6105922086265525,2.315533433406984,1.3534715953455367,2.712926432961942,12686.857142857143,8612.88947304155,10225.0,4726.0,20994.0,402.0,28645.0,1.8854934021767717,-1.3381764751940208,-2.2737367544323207e-17,0.6386902973495808,0.07519401542311632,0.6308643086636777,-0.09660497743981938,-0.4531004642795369,0.36063039167414424,-0.9070925514927444,1.2771511739929275,218093.22740077367,217602.59841735472,490.56034083501345,0.0,0.06864258394538614,443.5796787953949,99.77506844156495,0.22493155843504523,0.07947019867549669,0.15894039735099338,750.6230693147527,1907.9994574652005,0.3934084291155744,0.036249671134715555
j9h8_Math,12.761931244861358,6.284038542103058,17.035775127768314,3.9100979462886074,10.751736585665256,10.0,5306.4,2253.827121000638,2041.6804451235753,0.38475811192589615,2256.2975572088594,4648.0,3584.7999999999997,7104.8,3522.0,9548.0,2158.5,521.0590977358838,1894.5,1804.6,2505.6,1658.0,3539.0,2.001283333360245,0.6480784485601877,1.8324276114245768,1.7273941559930859,2.231434794868838,1.1713028292777103,3.2701358389015307,12959.541666666666,8524.265794283823,11505.0,4677.6,21660.0,707.0,27991.0,2.3815181000927703,-1.6628041378605247,1.1368683772161604e-17,0.7503426871127764,0.9519845988983779,0.7488725747990107,-0.09238543441001182,-0.5105408455922675,0.37265996562019654,-1.0141519695119359,1.340241601442563,360370.11894733354,346758.5140528084,13610.153136921701,0.0,1.4517576034621529,25.477928908244238,96.22326956362272,3.7767304363772856,0.08391608391608392,0.16783216783216784,796.8482204408522,1254.3183087849297,0.635283894733839,0.10536051565782678
j9h8_Reading,11.055933702583069,7.122507122507122,17.29106628242075,3.1186201919373144,10.168559159913627,9.0,5819.111111111111,2206.0602892940165,1441.5174446429278,0.24772124421038627,2215.017607153496,6174.0,4565.6,6670.0,3470.0,8424.0,2346.1666666666665,770.6993397053238,2050.5,1861.1999999999998,3009.8000000000006,1613.0,4271.0,1.9060467483466428,0.24807337606676286,1.9486290351445918,1.667746166541429,2.084298078806025,1.492201467704469,2.3632972190335084,14750.91304347826,8653.187570073433,13944.0,6261.8,23954.600000000002,503.0,28657.0,1.6637480342720128,-1.3730147752407555,3.4106051316484806e-17,0.649202779492871,-0.4001699562629786,0.5358665696762739,-0.17818719215903311,-0.44450893070956404,0.44813982232510896,-0.9230377324178042,1.227849672903379,192100.43207417752,107648.48710619498,84450.04099234557,0.0,1.9039756369677399,1.2747002350887204,56.03816342152016,43.96183657847984,0.14285714285714285,0.19047619047619047,779.9600951330779,534.6986300711832,1.4586910294295006,0.11778303565638337
j9h8_Relax,14.521767945461235,10.88534107402032,19.132653061224488,2.115266651714319,8.247311987204169,13.6,4213.64705882353,546.7683168276134,570.1738580237632,0.13531599824664917,546.816683037821,4299.0,3705.6000000000004,4624.8,3136.0,5512.0,2169.909090909091,306.20288022281784,2223.0,1941.8,2330.0,1596.0,3318.0,2.3674950252936084,0.315740896374272,2.4759375477167165,2.2860066944105464,2.559064058924805,1.3826324077310068,2.7208369360924225,36294.188405797104,21571.053062168292,35372.0,14292.400000000001,58711.200000000004,1091.0,73859.0,1.580601171353858,-1.4272946684673187,3.031649005909761e-17,0.859457114502094,-1.2861082841176197,0.12532914398931683,-0.05425272249740644,-0.784229980570965,0.7781525191499272,-1.2324336352274998,1.3341797481148916,30061.803387288055,22673.58289438237,7387.776807884506,0.0,0.4436850211774887,3.0690671204609608,75.4243424746772,24.5756575253228,0.1171875,0.1640625,193.31179228338004,358.8264593302991,0.5387333828284856,0.014966192865058403
j9h8_Speaking,13.399522500482966,7.698229407236336,17.97483523067705,3.555418152230031,10.276605823440715,11.0,4871.636363636364,2042.0429476384672,1517.2735878858064,0.31145050135746566,2074.4069996025373,4144.0,3514.0,6118.0,3338.0,7794.0,2052.153846153846,517.1572958385614,1839.0,1706.6,2297.4,1546.0,3508.0,1.686190371196379,0.46186716396694094,1.6122355933179728,1.4058232683525556,1.7082845627114196,1.1401442021103807,3.066788537990491,14222.961538461539,8232.292682249155,14367.5,6380.0,21987.0,656.0,28372.0,2.333051225818063,-1.2601299039837661,2.3684757858670008e-17,0.6300997943880542,0.7625756053166661,0.6632868844172699,-0.06923019174510976,-0.45908604645182516,0.4100266993611903,-0.9323083729601269,0.948252362536284,186638.57937058253,171037.6624676642,15599.782293241797,0.0,1.134609676536775,10.964105732537169,91.64166530825256,8.358334691747455,0.09090909090909091,0.18181818181818182,721.971207874663,703.9228260256943,1.025639716715636,0.09531017980432521
j9h8_Stroop,13.938744069201421,7.566204287515763,17.953321364452425,3.720912515149804,10.387117076936661,12.0,4706.5,2757.198422401962,1532.2310802660718,0.3255563752822844,2757.306063401872,3787.0,3449.6000000000004,6138.400000000001,3342.0,7930.0,2204.0833333333335,580.6356370871113,2080.5,1733.3999999999999,2571.6000000000004,1509.0,3428.0,1.4471407433216716,0.42316316327972037,1.5022148757418026,1.0277506166212889,1.9026121095989559,0.8784277924025362,2.097333895133886,14428.115384615385,8765.431238357796,14532.5,5378.0,23006.0,771.0,29010.0,1.382755456490947,-1.2778338960971796,8.052817671947803e-18,0.5362045360794234,0.12887067913597994,0.17906985453257568,-0.005635706177743606,-0.3258201353485819,0.2837030431096178,-0.9432969777608112,0.9577842615159534,232331.5128938811,67541.93032614503,164785.59204929566,0.0,3.9905184404134313,0.4098776445572974,29.071859259531653,70.92814074046835,0.11764705882352941,0.1568627450980392,974.816850778639,504.32333358014324,1.932920382363646,0.08701137698962969
j9h8_Video1,15.590384702599788,7.299270072992701,19.907100199071003,3.7679347025820626,12.607830126078301,13.793103448275863,4171.85,1668.3223492122256,1368.2595066360766,0.32797428158636494,1668.5092686248943,3467.0,3223.2,5738.8,3014.0,8220.0,2084.9268292682927,676.7458863163071,1785.0,1602.0,2622.0,1517.0,4263.0,1.779269086957263,0.37148457578965915,1.8597334467875037,1.416627154224514,2.114683271895268,1.0511373560693735,2.3859389342346624,40315.33734939759,24741.299117198298,39288.0,13917.400000000001,64548.40000000001,665.0,86147.0,1.5065035332715804,-1.8315403011635527,1.6334315764600004e-17,0.6351355149369962,-0.3924229727086792,-0.004615679071407331,0.006405557897468962,-0.42986471991617176,0.4217091186208679,-1.0559641108352846,1.0689167406725242,219917.76021204604,189260.76264566078,30655.860632105396,0.0,1.1369342798607411,6.173722046721826,86.06023493122417,13.939765068775836,0.09375,0.1640625,589.8410231665181,778.1723813496159,0.757982469312947,0.015556274790498481
j9h8_Video2,16.306318520364773,9.57548675390999,19.893899204244033,2.154037014415168,10.318412450334042,15.254237288135593,3769.266666666667,913.4871003581871,692.4074876031374,0.18369819618399796,913.4887274468217,3583.0,3404.0,3800.0,3016.0,6266.0,1821.96875,356.4929421088691,1771.0,1696.4,1853.2,1536.0,3720.0,2.1220792364586996,0.19780584982870317,2.153068525394809,1.9730385989633088,2.272498515374668,1.3791425001625333,2.4108922364229124,29056.421875,17331.805857300227,29431.5,11277.600000000002,47021.0,5.0,58308.0,1.384295520855205,-1.3482463222115948,6.455100107922266e-17,0.7591948114059125,-1.2775150245809122,0.027744003891412166,-0.01344746818009342,-0.6646970437210808,0.7065201305969511,-1.1319888068311261,1.1530485919304627,68282.62310351199,64652.239807515696,3630.2625217519635,0.0,0.12077424432736285,17.809246416789314,94.68346589841371,5.316534101586283,0.0703125,0.1640625,322.96646159485516,378.9416876195246,0.8522853836000456,0.004726823583768525
k2v7_Baseline,14.829094865299412,8.915304606240714,19.120458891013385,3.0363520331394676,10.205154284772672,12.0,4250.0,1129.3791756155458,1020.8029519288561,0.24018892986561322,1130.686838728004,3910.0,3475.6,4941.6,3138.0,6730.0,2350.8333333333335,1179.7068020863865,1999.0,1669.6,2318.4,1625.0,6035.0,0.9967252695084301,0.27439412023139265,0.9639836496102677,0.8139100635570653,1.062383516701401,0.6419816822124658,1.6179135666254525,13283.384615384615,8063.22866272907,12699.0,5656.0,19953.0,853.0,29063.0,1.1165052610775914,-0.7622718318854736,-2.3684757858670005e-18,0.3661872359534191,0.19755796815208626,0.45965171627394436,0.006169376524629566,-0.2773796903307429,0.2316488179875762,-0.5587839072858585,0.5738233989158562,39995.08021680064,34658.323386220756,5336.33219973214,0.0,0.424630847745974,6.494783699553122,86.65738678943296,13.342613210567041,0.08759124087591241,0.21897810218978103,399.29583680431256,632.8402393930409,0.6309583555990032,0.08701137698962969
k2v7_Breathing,12.832025179885624,6.543075245365322,17.783046828689983,3.408297660818841,11.23997158332466,10.0,5080.533333333334,2333.365565713617,1592.0913653291243,0.31337091223935626,2335.008823729913,4839.0,3692.0,6269.6,3374.0,9170.0,2748.7241379310344,1145.2534396986102,2327.0,1739.0,3529.800000000001,1541.0,6442.0,1.3900706985855964,0.548426127705836,1.2337304191408944,0.9028802557539486,1.6815781532306806,0.8266976321194823,3.2373588117863696,37398.83606557377,22646.921996323294,36907.0,14023.0,60413.0,921.0,81430.0,2.55594280196689,-3.172195981829723,-1.4210854715202004e-17,0.5656305355175358,6.157319565996653,-0.5075246898861309,0.013165673307773323,-0.22406141979790745,0.19668841994650954,-0.8340322469374012,0.8746186747276123,264063.6142545868,189164.37798967797,74894.01879151484,0.0,5.217473393985568,2.5257608156435243,71.63732730924121,28.362672690758785,0.1171875,0.1640625,824.9693072516416,775.6784924582521,1.063545418975301,0.04393064986032291
k2v7_Counting1,12.668035252975205,7.333170373991689,18.203883495145632,3.452671719813957,10.870713121153944,11.0,5165.818181818182,1862.8750360665633,1625.470998493098,0.3146589642303266,1867.7602629888022,4686.0,3816.0,6216.0,3296.0,8182.0,2439.7,759.86933745217,2161.0,1782.2,3131.6,1576.0,4052.0,1.3259200265627493,0.5000869842286011,1.1874034895347285,0.9899837850918951,1.4868606010253997,0.8637959878150631,2.7220787748147632,14233.95652173913,8021.081150580425,13404.0,7234.4,22070.600000000006,843.0,29255.0,2.016416120932973,-2.7977153908610606,1.5631940186722205e-17,0.5675648692704901,6.704947953966606,-0.927934407520341,-0.0011105914237335866,-0.21801819220236085,0.2511936508187286,-0.7123156535759074,0.7597205544251249,79028.25107171708,67395.02040609367,11632.593391488836,0.0,0.6372741345778816,5.79363673584639,85.28034337303416,14.719656626965858,0.12328767123287673,0.16438356164383564,658.6257852529005,993.2756943568083,0.6630845685591763,0.09531017980432521
k2v7_Counting2,13.796666444346146,6.87915615684476,18.75,3.9963754596803156,11.870843843155239,11.0,4827.090909090909,2544.908359843238,1707.991561323919,0.3538345544947665,2564.3045060990707,3856.0,3418.0,6326.0,3200.0,8722.0,2300.8333333333335,879.5933561721703,1933.5,1683.3999999999999,2901.8,1517.0,4689.0,1.3392025019679348,0.558775275105214,1.0719462259848997,0.9193544019269334,1.9229346470506763,0.8169152157219831,2.4718400783280106,14225.68,8472.577741018373,14572.0,5533.6,22854.000000000004,799.0,29320.0,1.8050501491108428,-1.9400289694897264,1.1368683772161604e-17,0.5811507384288179,2.521689324470863,-0.3050335990847144,0.012125408231099605,-0.19271995451644108,0.22626668323306973,-1.1992106359484085,1.0616672811421393,176729.36285502347,161503.50255563515,15225.050298902837,0.0,0.8100004854687585,10.607748374222027,91.38506480532644,8.614935194673548,0.08955223880597016,0.17910447761194032,899.7609793717439,810.6495050266793,1.109926020792589,0.030716580297483365
k2v7_Counting3,11.71299977096653,6.238303181534622,17.6056338028169,3.529819645957185,11.367330621282278,9.0,5668.666666666667,3094.4729660315343,1906.959884213614,0.33640360182528767,3142.055935211848,5260.0,3991.6,6902.800000000001,3408.0,9618.0,2687.9,871.2026687286949,2347.5,1898.6000000000001,3628.0,1711.0,4262.0,1.4842091278826484,0.5154892756556884,1.3058709317425479,1.2056694025638461,1.6947583986120733,0.8939573425458835,2.518985638172438,15414.047619047618,8066.221263635339,15501.0,7752.0,23022.0,573.0,28452.0,1.8105940881874323,-2.366378261768211,-7.579122514774402e-18,0.5907598857104533,3.546624700155184,-0.29996641319809925,0.007813151396061487,-0.24163071145567225,0.22346375160641585,-0.8155455142887542,0.9606254720264379,288049.17789482,76795.74392982323,211246.6577903622,0.0,6.77617463455962,0.36353590032195493,26.661263574807066,73.33873642519293,0.10084033613445378,0.1512605042016807,1094.0614092396734,542.5375491037463,2.016563482190359,0.11778303565638337
k2v7_Math,16.065838886613186,7.306380905991232,19.607843137254903,2.896171555366639,12.30146223126367,13.0,3955.076923076923,1326.2522279801162,1267.1170464749716,0.3203773456545556,1382.1706358719487,3542.0,3366.0,4057.2,3060.0,8212.0,2009.4285714285713,421.7774826824675,1856.0,1739.1999999999998,2217.2000000000003,1596.0,3317.0,1.6822152511468882,0.5302799808578528,1.5004896686965958,1.2814032398173572,2.2270700153710896,1.088741722352213,2.9748379138163643,13985.448275862069,8105.531681113307,13528.0,6085.8,22080.4,503.0,28635.0,2.1781625173640085,-1.9336906939973302,-2.0842586915629606e-17,0.6777076791911399,0.719920239394598,0.3168081297143869,-0.06619234799684146,-0.45673475029711713,0.4142457338358988,-0.9551035305895246,1.3256249995830955,17724.324071951236,12357.594582217034,5366.280488788856,0.0,0.44900094534760837,2.3028230835183354,69.72287117072136,30.277128829278656,0.13043478260869565,0.17391304347826086,468.90097198425354,486.80920786393415,0.9632130296831073,0.08004270767353638
k2v7_Reading,13.24249774035937,7.293946024799417,18.65671641791045,4.027757588184584,11.362770393111031,11.0,4999.818181818182,1957.324459562083,1583.5595013181146,0.31672341747880395,1957.783644839235,5468.0,3428.0,6122.0,3216.0,8226.0,2486.181818181818,762.7524104645108,2387.0,1895.0,2932.0,1532.0,4321.0,1.426460394161506,0.32662933117715826,1.3351114856892312,1.1866780192397748,1.5799615768511093,1.1238163275745496,2.3415880982649457,15574.166666666666,8896.287103180866,16964.5,5918.8,23737.200000000004,784.0,29148.0,1.6335983168405928,-1.098954992625706,-2.6526928801710407e-17,0.5117480777685333,0.10023705317553233,0.21059858909797224,0.007853246584468843,-0.36959109959917114,0.36690245261490284,-0.8626494635624072,0.8060262031100796,73225.92011426836,60176.50170393065,13049.059364456947,0.0,0.3590458807642153,4.6115585823633785,82.17963894838574,17.820361051614245,0.12,0.16,692.0186991693215,872.9077270823074,0.7927741703952981,0.030716580297483365
k2v7_Relax,12.291226328770255,4.576659038901602,19.367333763718527,4.979828185340303,14.790674724816924,8.8,6062.272727272727,4889.5395625546225,3135.400470025801,0.5171988478710926,4890.601365301174,4537.0,3447.6,7758.8,3098.0,13110.0,2898.8260869565215,1852.9666144056882,1854.0,1772.4,4158.6,1516.0,8609.0,1.188474634797904,0.9561109247519208,0.8636012826774369,0.7777681616294769,1.164658576874106,0.7360969844970614,5.086240937749976,38031.53191489362,19521.15820797773,33979.0,19729.8,58981.8,6399.0,73990.0,4.511507064568753,-2.4971863216932673,2.4253192047278086e-17,0.6237980255293211,15.967526192576972,1.50398464565711,0.0011283040036326132,-0.12221740604687889,0.12482970714064322,-0.9363983598841301,0.7521320755552672,609857.2234352112,573388.6851548774,36467.5829017551,0.0,0.955378578723968,15.723243481741191,94.0202987471191,5.979701252880892,0.0703125,0.1640625,1728.7132907811392,1457.2635244154833,1.1862736298670042,0.16563118562241064
